time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.819999999999964,-0.362612370181,-0.268339005552,150.004825162,6.27583302246,0.0151183724092,0.0,-0.271180792865,-0.170070019052,28.1763456508,-0.00122039243205,0.00539874636312,0.0,899.999670834,899.999716549,900.000602885,899.999022345
5.879999999999963,-0.379152186353,-0.27867330454,151.695402522,6.27576015227,0.0154429575186,0.0,-0.280174692917,-0.174412945484,28.1762324822,-0.00120272513065,0.00543175687159,0.0,899.997036524,899.998261951,899.998930757,899.999674166
5.939999999999961,-0.396237374599,-0.289269454011,153.385972922,6.27568879435,0.0157703761762,0.0,-0.289360063734,-0.178798257052,28.1761135818,-0.00116245426087,0.0055073788027,0.0,899.996523159,899.999473668,899.997553381,899.999211756
5.99999999999996,-0.413879479424,-0.300129966957,155.076536002,6.2756188554,0.0161022327962,0.0,-0.298738965626,-0.183224895002,28.1759885064,-0.00117204078298,0.00557803859977,0.0,899.996615698,899.999363921,899.997911779,899.997550221
6.059999999999959,-0.432090189409,-0.311257308214,156.767091475,6.27554791052,0.0164366625882,0.0,-0.308313858419,-0.187692604409,28.1758598814,-0.00120317469951,0.00556540985664,0.0,899.997608996,899.996982975,899.999278638,899.998044706
6.1199999999999575,-0.450881291885,-0.322653964015,158.457639057,6.27547463077,0.0167713487941,0.0,-0.318085346598,-0.192202231832,28.1757254533,-0.00125766929488,0.00560348216227,0.0,899.996352566,899.99778005,899.999685458,899.9975062
6.179999999999956,-0.470264594871,-0.334322495563,160.148178466,6.27539871583,0.0171077223361,0.0,-0.328054038107,-0.196755388594,28.1755873485,-0.0012804152644,0.005611713001,0.0,899.997564325,899.997782627,899.998932282,899.998039934
6.239999999999955,-0.49025195191,-0.346265555049,161.83870942,6.27532189094,0.0174446478357,0.0,-0.338220514916,-0.201353263916,28.175443536,-0.00128041407904,0.00562284901349,0.0,899.998019357,899.998355168,899.998014132,899.998043463
6.299999999999954,-0.510855239907,-0.358485838487,163.529231683,6.2752454595,0.0177820705476,0.0,-0.348585107102,-0.205996170499,28.1752975148,-0.00126074489269,0.00562543775794,0.0,899.99802985,899.99801932,899.999107554,899.999933364
6.359999999999952,-0.532086345257,-0.370986035317,165.21974482,6.27517000399,0.0181194990927,0.0,-0.359147756431,-0.210683618794,28.1751394176,-0.00125128516611,0.00562055107502,0.0,899.997297199,899.996983886,899.998633089,899.999045019
6.419999999999951,-0.553957149778,-0.383768804192,166.910248269,6.27509536922,0.0184555204389,0.0,-0.369908324435,-0.215415179825,28.1749745177,-0.00122916938828,0.00555992871267,0.0,899.998533028,899.995962624,899.99825487,899.999179112
6.47999999999995,-0.576479488648,-0.396836774679,168.60074151,6.27502194809,0.0187882451891,0.0,-0.380865248852,-0.220190230948,28.1747991848,-0.00121271796635,0.0055163600721,0.0,899.997773203,899.9958945,899.997704374,899.99839874
6.5399999999999485,-0.599665086729,-0.410192537073,170.291223989,6.27494916686,0.0191192845597,0.0,-0.392016762266,-0.225008174782,28.1746157448,-0.00121362598157,0.00551924859437,0.0,899.997726475,899.997729952,899.996783307,899.996774315
6.599999999999947,-0.623525594407,-0.423838656726,171.98169513,6.27487617518,0.0194513633165,0.0,-0.403362279655,-0.229868820908,28.1744213157,-0.00122233381236,0.00556542732803,0.0,899.996114164,899.99787075,899.996420316,899.996095481
